employee_id,department,location,level,manager_id,tenure_years,role_family,annual_salary_usd,attrition_flag,attrition_risk_score,risk_band,sentiment_score,sentiment_band,survey_response_count,sentiment_source,engagement_index,engagement_band,manager_sentiment_avg,team_size,data_provenance,confidence_note
EMP_00137,Finance,Poland,Junior,MGR_076,0.1,Commercial,67372,1,0.437,Medium,-0.507,Negative,9,synthetic_demo,36,Low,-0.0,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00138,Finance,Singapore,Junior,MGR_055,2.9,Operations,55664,0,0.394,Medium,-0.263,Negative,8,synthetic_demo,47,Medium,-0.243,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00139,Sales,Germany,Junior,MGR_049,2.1,Commercial,47311,0,0.228,Low,-0.06,Neutral,7,synthetic_demo,53,Medium,0.151,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00140,Operations,India,Mid,MGR_098,4.0,Commercial,119917,0,0.225,Low,-0.043,Neutral,7,synthetic_demo,60,Medium,0.001,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00141,HR,UK,Senior,MGR_033,0.6,Commercial,135356,1,0.195,Low,0.049,Neutral,8,synthetic_demo,43,Medium,0.1,6,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00142,Engineering,Germany,Junior,MGR_007,3.9,Operations,59893,1,0.139,Low,-0.018,Neutral,7,synthetic_demo,76,High,0.066,16,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00143,Operations,India,Mid,MGR_006,1.0,Operations,83085,1,0.175,Low,0.124,Neutral,5,synthetic_demo,60,Medium,0.026,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00144,Engineering,India,Junior,MGR_080,7.1,Tech,49177,0,0.275,Low,-0.005,Neutral,5,synthetic_demo,35,Low,-0.001,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00145,Sales,India,Junior,MGR_015,0.2,Operations,57563,0,0.149,Low,0.31,Positive,8,synthetic_demo,58,Medium,-0.128,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00146,Finance,India,Mid,MGR_099,2.5,Commercial,96169,0,0.277,Low,-0.284,Negative,5,synthetic_demo,49,Medium,-0.102,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00147,Operations,India,Mid,MGR_092,5.7,Operations,103451,0,0.335,Low,-0.827,Negative,6,synthetic_demo,29,Low,-0.071,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00148,Engineering,India,Leader,MGR_075,0.5,Tech,193021,1,0.263,Low,0.211,Positive,8,synthetic_demo,66,Medium,-0.008,6,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00149,Engineering,UK,Mid,MGR_051,1.9,Commercial,115461,0,0.206,Low,-0.063,Neutral,7,synthetic_demo,90,High,-0.005,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00150,Marketing,India,Junior,MGR_081,3.0,Operations,68937,0,0.223,Low,-0.234,Negative,9,synthetic_demo,61,Medium,-0.105,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00151,Sales,US,Mid,MGR_088,0.6,Commercial,114699,0,0.231,Low,-0.334,Negative,9,synthetic_demo,55,Medium,0.119,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00152,Finance,US,Senior,MGR_006,1.7,Operations,121356,0,0.169,Low,0.15,Neutral,8,synthetic_demo,64,Medium,0.026,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00153,Operations,Poland,Mid,MGR_009,1.1,Commercial,93558,0,0.177,Low,-0.058,Neutral,7,synthetic_demo,71,High,0.142,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00154,Finance,Singapore,Mid,MGR_063,1.8,Commercial,107441,0,0.294,Low,-0.144,Neutral,7,synthetic_demo,68,Medium,0.091,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00155,Engineering,Germany,Leader,MGR_059,0.2,Operations,177488,0,0.299,Low,-0.141,Neutral,7,synthetic_demo,61,Medium,0.013,6,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00156,Marketing,India,Mid,MGR_067,6.1,Operations,108303,0,0.317,Low,-0.461,Negative,6,synthetic_demo,54,Medium,0.026,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00157,Marketing,UK,Mid,MGR_100,2.4,Operations,89020,0,0.291,Low,-0.187,Neutral,8,synthetic_demo,54,Medium,0.018,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00158,HR,Germany,Mid,MGR_076,6.2,Operations,75629,0,0.302,Low,-0.184,Neutral,2,synthetic_demo,59,Medium,-0.0,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00159,Operations,UK,Senior,MGR_036,1.1,Tech,151885,0,0.309,Low,-0.369,Negative,7,synthetic_demo,40,Medium,-0.149,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00160,HR,India,Senior,MGR_079,0.1,Operations,150796,0,0.258,Low,-0.059,Neutral,7,synthetic_demo,51,Medium,-0.075,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00161,Marketing,Germany,Mid,MGR_042,2.2,Commercial,91521,0,0.28,Low,-0.229,Negative,10,synthetic_demo,35,Low,-0.029,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00162,Sales,Germany,Junior,MGR_044,9.0,Commercial,63019,1,0.433,Medium,-0.841,Negative,4,synthetic_demo,39,Low,-0.041,20,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00163,Operations,Poland,Senior,MGR_072,0.5,Commercial,129377,0,0.381,Medium,-0.492,Negative,4,synthetic_demo,46,Medium,0.017,16,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00164,Engineering,Poland,Leader,MGR_031,2.2,Tech,189348,0,0.286,Low,-0.202,Negative,3,synthetic_demo,53,Medium,0.065,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00165,Marketing,Germany,Mid,MGR_089,6.2,Tech,94677,0,0.199,Low,-0.14,Neutral,10,synthetic_demo,49,Medium,0.081,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00166,HR,Singapore,Senior,MGR_003,0.2,Commercial,152265,1,0.249,Low,0.051,Neutral,5,synthetic_demo,54,Medium,-0.152,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00167,Engineering,UK,Junior,MGR_032,0.3,Operations,55643,0,0.244,Low,0.059,Neutral,3,synthetic_demo,65,Medium,0.035,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00168,Operations,Singapore,Mid,MGR_071,6.2,Commercial,106198,0,0.127,Low,0.082,Neutral,1,synthetic_demo,62,Medium,0.052,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00169,Finance,UK,Mid,MGR_071,1.0,Operations,94300,0,0.21,Low,-0.192,Neutral,8,synthetic_demo,56,Medium,0.052,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00170,Operations,UK,Senior,MGR_040,1.8,Commercial,165886,0,0.296,Low,-0.383,Negative,9,synthetic_demo,53,Medium,0.228,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00171,Operations,India,Junior,MGR_041,0.5,Tech,71702,0,0.217,Low,-0.338,Negative,4,synthetic_demo,47,Medium,0.137,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00172,Engineering,Singapore,Mid,MGR_024,2.8,Operations,88229,0,0.199,Low,-0.282,Negative,2,synthetic_demo,71,High,-0.144,6,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00173,Sales,India,Senior,MGR_093,10.0,Commercial,136894,0,0.261,Low,-0.384,Negative,3,synthetic_demo,46,Medium,0.006,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00174,Finance,Poland,Mid,MGR_025,2.8,Tech,111335,0,0.212,Low,0.08,Neutral,7,synthetic_demo,60,Medium,-0.092,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00175,Operations,India,Mid,MGR_002,1.1,Commercial,82966,0,0.34,Low,-0.442,Negative,7,synthetic_demo,40,Medium,-0.136,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00176,Marketing,Poland,Junior,MGR_007,2.9,Tech,51039,0,0.142,Low,0.315,Positive,8,synthetic_demo,63,Medium,0.066,16,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00177,Finance,UK,Mid,MGR_082,0.4,Tech,109710,0,0.223,Low,0.218,Positive,8,synthetic_demo,61,Medium,0.126,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00178,HR,US,Senior,MGR_037,2.1,Operations,144462,0,0.25,Low,-0.254,Negative,9,synthetic_demo,64,Medium,0.003,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00179,HR,Germany,Mid,MGR_007,6.7,Tech,73122,0,0.219,Low,-0.047,Neutral,5,synthetic_demo,68,Medium,0.066,16,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00180,Operations,Germany,Junior,MGR_052,1.1,Tech,55761,0,0.198,Low,0.385,Positive,2,synthetic_demo,63,Medium,0.115,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00181,HR,US,Mid,MGR_007,3.4,Operations,111423,0,0.095,Low,0.254,Positive,8,synthetic_demo,71,High,0.066,16,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00182,Sales,India,Senior,MGR_011,1.6,Commercial,114620,0,0.218,Low,-0.008,Neutral,6,synthetic_demo,51,Medium,-0.022,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00183,Sales,US,Mid,MGR_078,4.7,Commercial,105354,0,0.315,Low,-0.563,Negative,8,synthetic_demo,38,Low,0.189,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00184,Finance,Poland,Junior,MGR_049,1.3,Operations,64434,0,0.285,Low,0.008,Neutral,7,synthetic_demo,30,Low,0.151,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00185,HR,Germany,Junior,MGR_055,2.2,Operations,49286,1,0.202,Low,-0.259,Negative,4,synthetic_demo,62,Medium,-0.243,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00186,Operations,Poland,Mid,MGR_095,2.1,Operations,72342,0,0.061,Low,0.392,Positive,2,synthetic_demo,79,High,-0.018,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00187,Engineering,India,Mid,MGR_085,4.1,Commercial,85813,0,0.222,Low,-0.096,Neutral,9,synthetic_demo,49,Medium,-0.058,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00188,Engineering,India,Junior,MGR_010,3.0,Operations,66115,0,0.106,Low,0.694,Positive,8,synthetic_demo,86,High,0.189,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00189,Sales,US,Mid,MGR_077,9.4,Operations,95020,0,0.305,Low,-0.505,Negative,3,synthetic_demo,24,Low,-0.046,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00190,HR,UK,Junior,MGR_091,5.7,Commercial,51359,0,0.191,Low,0.508,Positive,6,synthetic_demo,69,Medium,0.236,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00191,Operations,Singapore,Senior,MGR_088,1.1,Tech,155138,0,0.13,Low,0.542,Positive,4,synthetic_demo,65,Medium,0.119,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00192,Sales,UK,Senior,MGR_076,5.4,Operations,111028,0,0.226,Low,-0.351,Negative,1,synthetic_demo,35,Low,-0.0,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00193,Marketing,India,Mid,MGR_029,2.0,Operations,90214,0,0.05,Low,0.844,Positive,3,synthetic_demo,88,High,0.157,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00194,Marketing,India,Leader,MGR_010,4.4,Tech,212129,0,0.123,Low,0.39,Positive,2,synthetic_demo,67,Medium,0.189,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00195,Engineering,India,Senior,MGR_096,2.2,Operations,134366,0,0.146,Low,0.346,Positive,7,synthetic_demo,55,Medium,0.051,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00196,Finance,UK,Mid,MGR_089,0.8,Commercial,94203,0,0.323,Low,-0.063,Neutral,7,synthetic_demo,56,Medium,0.081,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00197,Operations,Singapore,Mid,MGR_065,0.8,Commercial,79791,0,0.25,Low,0.119,Neutral,7,synthetic_demo,53,Medium,0.149,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00198,Finance,Germany,Mid,MGR_006,1.9,Operations,114507,0,0.243,Low,-0.083,Neutral,1,synthetic_demo,54,Medium,0.026,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00199,HR,Singapore,Mid,MGR_004,1.8,Commercial,76713,0,0.189,Low,0.013,Neutral,4,synthetic_demo,66,Medium,-0.036,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00200,Engineering,India,Leader,MGR_076,1.7,Operations,164389,0,0.059,Low,0.48,Positive,6,synthetic_demo,70,High,-0.0,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00201,Engineering,Singapore,Senior,MGR_006,0.7,Operations,176600,0,0.236,Low,0.017,Neutral,6,synthetic_demo,63,Medium,0.026,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00202,Sales,Germany,Mid,MGR_036,0.5,Commercial,93845,1,0.286,Low,0.007,Neutral,6,synthetic_demo,50,Medium,-0.149,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00203,Sales,Poland,Mid,MGR_012,1.3,Commercial,116309,0,0.199,Low,0.22,Positive,5,synthetic_demo,52,Medium,0.101,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00204,HR,UK,Mid,MGR_086,0.4,Commercial,84444,0,0.236,Low,-0.17,Neutral,8,synthetic_demo,63,Medium,0.022,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00205,Engineering,India,Mid,MGR_064,4.6,Operations,82550,0,0.285,Low,-0.69,Negative,5,synthetic_demo,51,Medium,-0.098,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00206,Operations,Singapore,Leader,MGR_005,2.6,Operations,203661,0,0.278,Low,0.24,Positive,10,synthetic_demo,71,High,-0.063,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00207,HR,US,Mid,MGR_015,0.6,Commercial,86578,0,0.305,Low,-0.128,Neutral,3,synthetic_demo,61,Medium,-0.128,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00208,HR,Poland,Senior,MGR_085,1.2,Tech,158553,1,0.291,Low,-0.129,Neutral,5,synthetic_demo,63,Medium,-0.058,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00209,Finance,Germany,Mid,MGR_067,4.4,Tech,70000,0,0.224,Low,0.242,Positive,4,synthetic_demo,40,Medium,0.026,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00210,Operations,Poland,Senior,MGR_057,5.7,Operations,139584,0,0.222,Low,-0.402,Negative,11,synthetic_demo,39,Low,0.111,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00211,Engineering,India,Junior,MGR_037,3.7,Tech,50019,1,0.186,Low,0.146,Neutral,4,synthetic_demo,77,High,0.003,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00212,HR,Singapore,Mid,MGR_081,2.2,Tech,95444,0,0.131,Low,0.281,Positive,11,synthetic_demo,73,High,-0.105,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00213,Finance,India,Senior,MGR_071,11.5,Commercial,169957,0,0.05,Low,0.37,Positive,8,synthetic_demo,78,High,0.052,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00214,Engineering,Poland,Mid,MGR_015,5.1,Tech,97321,0,0.171,Low,-0.125,Neutral,7,synthetic_demo,75,High,-0.128,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00215,HR,US,Mid,MGR_064,1.0,Tech,113570,0,0.116,Low,0.371,Positive,5,synthetic_demo,75,High,-0.098,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00216,Marketing,UK,Mid,MGR_054,1.0,Commercial,85338,0,0.111,Low,0.05,Neutral,5,synthetic_demo,73,High,0.048,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00217,HR,Germany,Junior,MGR_019,3.5,Operations,54973,0,0.169,Low,-0.055,Neutral,7,synthetic_demo,53,Medium,0.063,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00218,HR,India,Leader,MGR_096,11.8,Operations,166750,0,0.278,Low,-0.335,Negative,7,synthetic_demo,38,Low,0.051,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00219,Sales,US,Junior,MGR_044,0.7,Commercial,59491,1,0.305,Low,-0.323,Negative,4,synthetic_demo,41,Medium,-0.041,20,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00220,Finance,UK,Senior,MGR_093,2.7,Commercial,153655,0,0.259,Low,0.065,Neutral,3,synthetic_demo,48,Medium,0.006,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00221,Operations,Poland,Mid,MGR_063,2.8,Operations,85645,0,0.271,Low,0.229,Positive,7,synthetic_demo,50,Medium,0.091,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00222,Sales,Germany,Mid,MGR_043,1.6,Commercial,70769,1,0.22,Low,0.254,Positive,7,synthetic_demo,51,Medium,0.021,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00223,Finance,Poland,Mid,MGR_025,1.7,Commercial,74631,0,0.276,Low,0.111,Neutral,4,synthetic_demo,64,Medium,-0.092,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00224,Marketing,India,Mid,MGR_100,0.8,Tech,105702,0,0.148,Low,0.484,Positive,2,synthetic_demo,75,High,0.018,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00225,HR,US,Mid,MGR_091,0.9,Commercial,73126,0,0.18,Low,0.597,Positive,9,synthetic_demo,71,High,0.236,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00226,HR,Germany,Leader,MGR_020,2.2,Operations,166845,0,0.138,Low,0.238,Positive,9,synthetic_demo,72,High,-0.02,14,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00227,HR,US,Junior,MGR_043,1.7,Operations,58276,1,0.174,Low,0.188,Neutral,4,synthetic_demo,66,Medium,0.021,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00228,Engineering,Germany,Junior,MGR_002,2.0,Commercial,72813,1,0.322,Low,-0.672,Negative,4,synthetic_demo,45,Medium,-0.136,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00229,Marketing,India,Mid,MGR_020,0.6,Operations,103210,0,0.36,Medium,0.048,Neutral,4,synthetic_demo,62,Medium,-0.02,14,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00230,Engineering,Germany,Senior,MGR_044,1.3,Commercial,167998,0,0.194,Low,0.436,Positive,8,synthetic_demo,64,Medium,-0.041,20,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00231,Finance,Singapore,Mid,MGR_043,2.1,Tech,79693,0,0.142,Low,0.146,Neutral,8,synthetic_demo,72,High,0.021,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00232,Marketing,Poland,Mid,MGR_081,0.0,Commercial,105936,1,0.337,Low,-0.103,Neutral,2,synthetic_demo,58,Medium,-0.105,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00233,Marketing,Germany,Senior,MGR_080,6.6,Tech,126907,0,0.172,Low,-0.273,Negative,4,synthetic_demo,50,Medium,-0.001,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00234,Engineering,India,Mid,MGR_030,9.6,Commercial,100815,0,0.332,Low,-0.198,Neutral,8,synthetic_demo,34,Low,0.065,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00235,Marketing,US,Mid,MGR_098,0.4,Tech,100281,1,0.131,Low,-0.118,Neutral,5,synthetic_demo,49,Medium,0.001,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00236,Marketing,Singapore,Senior,MGR_022,4.7,Commercial,114833,0,0.058,Low,0.091,Neutral,3,synthetic_demo,88,High,-0.148,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00237,Marketing,UK,Leader,MGR_042,2.3,Tech,243611,0,0.238,Low,0.127,Neutral,8,synthetic_demo,66,Medium,-0.029,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00238,Engineering,UK,Mid,MGR_019,0.7,Commercial,73348,0,0.308,Low,-0.16,Neutral,4,synthetic_demo,53,Medium,0.063,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00239,Sales,Poland,Mid,MGR_024,4.9,Operations,91673,0,0.316,Low,-0.377,Negative,4,synthetic_demo,43,Medium,-0.144,6,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00240,Sales,India,Junior,MGR_080,0.0,Commercial,51530,1,0.251,Low,0.446,Positive,3,synthetic_demo,69,Medium,-0.001,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00241,Marketing,India,Mid,MGR_019,4.4,Operations,99185,0,0.136,Low,0.247,Positive,7,synthetic_demo,74,High,0.063,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00242,Sales,Germany,Mid,MGR_033,4.3,Commercial,99857,0,0.156,Low,0.162,Neutral,6,synthetic_demo,71,High,0.1,6,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00243,Marketing,US,Senior,MGR_037,0.8,Commercial,125043,0,0.193,Low,0.298,Positive,4,synthetic_demo,65,Medium,0.003,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00244,Marketing,Poland,Junior,MGR_045,1.0,Commercial,65770,0,0.143,Low,0.361,Positive,5,synthetic_demo,70,High,-0.004,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00245,Finance,UK,Mid,MGR_089,0.9,Commercial,103098,1,0.187,Low,0.193,Neutral,5,synthetic_demo,71,High,0.081,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00246,Operations,Germany,Senior,MGR_050,3.3,Tech,132611,0,0.279,Low,-0.548,Negative,6,synthetic_demo,53,Medium,-0.439,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00247,HR,US,Junior,MGR_046,1.2,Operations,67445,0,0.185,Low,0.129,Neutral,4,synthetic_demo,66,Medium,0.174,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00248,Finance,UK,Leader,MGR_003,2.5,Commercial,191277,0,0.275,Low,-0.047,Neutral,4,synthetic_demo,46,Medium,-0.152,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00249,Marketing,Germany,Junior,MGR_088,2.9,Operations,61901,0,0.055,Low,0.338,Positive,11,synthetic_demo,71,High,0.119,15,synthetic_demo_v2,Simulated for demonstration purposes only
